python dblstm_crf_4.py 16 16 16 16 --epochs 2500
Iter= 4000 train-f1 28.34% avg acc 78.76% valid-f1 20.35% valid acc 59.72% avg. cost 9.602251
Iter= 4050 train-f1 29.11% avg acc 78.45% valid-f1 21.78% valid acc 60.27% avg. cost 9.634749
Iter= 4100 train-f1 28.33% avg acc 77.99% valid-f1 21.93% valid acc 61.30% avg. cost 9.597598
Iter= 4150 train-f1 29.45% avg acc 79.13% valid-f1 22.29% valid acc 61.71% avg. cost 9.512201
Iter= 4200 train-f1 29.37% avg acc 79.02% valid-f1 22.13% valid acc 60.22% avg. cost 9.565519
Iter= 4250 train-f1 27.68% avg acc 76.23% valid-f1 21.24% valid acc 57.77% avg. cost 9.653733
Iter= 4300 train-f1 27.47% avg acc 77.04% valid-f1 20.62% valid acc 59.53% avg. cost 9.907821
Iter= 4350 train-f1 28.74% avg acc 78.35% valid-f1 20.60% valid acc 60.93% avg. cost 9.654188
Iter= 4400 train-f1 27.40% avg acc 74.05% valid-f1 21.24% valid acc 61.07% avg. cost 10.028582
Iter= 4450 train-f1 28.11% avg acc 77.90% valid-f1 21.48% valid acc 60.99% avg. cost 10.371514
Iter= 4500 train-f1 29.89% avg acc 79.41% valid-f1 22.68% valid acc 61.28% avg. cost 9.141401
Iter= 4550 train-f1 30.53% avg acc 80.20% valid-f1 22.63% valid acc 60.92% avg. cost 8.897051
Iter= 4600 train-f1 30.24% avg acc 79.82% valid-f1 22.84% valid acc 60.68% avg. cost 8.795546
Iter= 4650 train-f1 31.23% avg acc 80.44% valid-f1 22.77% valid acc 61.59% avg. cost 8.655533
Iter= 4700 train-f1 30.87% avg acc 80.35% valid-f1 22.51% valid acc 59.99% avg. cost 8.554039
Iter= 4750 train-f1 31.57% avg acc 80.55% valid-f1 22.21% valid acc 61.42% avg. cost 8.534861
Iter= 4800 train-f1 31.21% avg acc 80.62% valid-f1 22.47% valid acc 60.07% avg. cost 8.409723
Iter= 4850 train-f1 32.01% avg acc 80.93% valid-f1 22.73% valid acc 60.90% avg. cost 8.443508
Iter= 4900 train-f1 31.13% avg acc 79.37% valid-f1 23.05% valid acc 60.28% avg. cost 8.365164
Iter= 4950 train-f1 31.88% avg acc 80.21% valid-f1 22.62% valid acc 60.81% avg. cost 8.452015
Iter= 5000 train-f1 31.66% avg acc 79.03% valid-f1 23.49% valid acc 60.86% avg. cost 8.544850
Iter= 5050 train-f1 31.70% avg acc 79.88% valid-f1 23.46% valid acc 60.38% avg. cost 8.467649
Iter= 5100 train-f1 33.36% avg acc 81.64% valid-f1 23.86% valid acc 61.53% avg. cost 8.140102
Iter= 5150 train-f1 31.78% avg acc 79.43% valid-f1 23.65% valid acc 58.95% avg. cost 8.032886
Iter= 5200 train-f1 33.33% avg acc 81.07% valid-f1 23.99% valid acc 60.73% avg. cost 7.960653
Iter= 5250 train-f1 33.88% avg acc 81.58% valid-f1 24.31% valid acc 60.24% avg. cost 7.968819
Iter= 5300 train-f1 34.24% avg acc 80.38% valid-f1 24.98% valid acc 63.10% avg. cost 8.043528
Iter= 5350 train-f1 33.29% avg acc 79.84% valid-f1 25.42% valid acc 62.64% avg. cost 8.009367
Iter= 5400 train-f1 33.96% avg acc 79.82% valid-f1 24.72% valid acc 62.17% avg. cost 8.093878
Iter= 5450 train-f1 35.15% avg acc 81.32% valid-f1 25.21% valid acc 62.12% avg. cost 8.107551
Iter= 5500 train-f1 33.03% avg acc 77.39% valid-f1 24.47% valid acc 58.16% avg. cost 7.801558
Iter= 5550 train-f1 34.51% avg acc 80.18% valid-f1 25.03% valid acc 62.20% avg. cost 7.961407
Iter= 5600 train-f1 33.49% avg acc 79.03% valid-f1 25.12% valid acc 60.60% avg. cost 7.917966
Iter= 5650 train-f1 35.74% avg acc 80.75% valid-f1 25.80% valid acc 61.37% avg. cost 7.753665
Iter= 5700 train-f1 36.62% avg acc 81.74% valid-f1 26.08% valid acc 60.86% avg. cost 7.462647
Iter= 5750 train-f1 35.66% avg acc 80.26% valid-f1 26.69% valid acc 63.95% avg. cost 7.303323
Iter= 5800 train-f1 35.22% avg acc 78.87% valid-f1 26.04% valid acc 62.29% avg. cost 7.381852
Iter= 5850 train-f1 37.70% avg acc 81.32% valid-f1 27.72% valid acc 63.17% avg. cost 7.763107
Iter= 5900 train-f1 37.36% avg acc 81.31% valid-f1 28.16% valid acc 63.12% avg. cost 7.363668
Iter= 5950 train-f1 33.02% avg acc 74.82% valid-f1 26.80% valid acc 58.56% avg. cost 7.499935
Iter= 6000 train-f1 36.42% avg acc 79.14% valid-f1 27.88% valid acc 63.26% avg. cost 7.898659
Iter= 6050 train-f1 35.27% avg acc 77.14% valid-f1 26.00% valid acc 61.05% avg. cost 8.165130
Iter= 6100 train-f1 37.59% avg acc 80.13% valid-f1 29.52% valid acc 62.82% avg. cost 8.083836
Iter= 6150 train-f1 39.56% avg acc 82.19% valid-f1 29.72% valid acc 61.92% avg. cost 7.110953
Iter= 6200 train-f1 40.44% avg acc 82.56% valid-f1 29.81% valid acc 63.29% avg. cost 6.816601
Iter= 6250 train-f1 40.28% avg acc 82.18% valid-f1 29.91% valid acc 62.60% avg. cost 6.681912
Iter= 6300 train-f1 40.77% avg acc 82.12% valid-f1 29.77% valid acc 62.20% avg. cost 6.624470
Iter= 6350 train-f1 40.82% avg acc 82.03% valid-f1 30.02% valid acc 62.66% avg. cost 6.518005
Iter= 6400 train-f1 40.80% avg acc 80.93% valid-f1 30.93% valid acc 60.80% avg. cost 6.528307
Iter= 6450 train-f1 42.03% avg acc 82.35% valid-f1 31.57% valid acc 64.03% avg. cost 6.460688
Iter= 6500 train-f1 41.63% avg acc 81.60% valid-f1 31.45% valid acc 61.60% avg. cost 6.439509
Iter= 6550 train-f1 42.57% avg acc 82.61% valid-f1 32.48% valid acc 64.90% avg. cost 6.408106
